sortid,genelist,drdist,FC,pValues,pAdjusted
1157,FBXL18,2.49420607486048e-18,0.000236965928109695,0.987718091359003,0.999999999923338
851,DCUN1D1,2.47131348870663e-18,0.00023479098235062,0.987774580411804,0.999999999923338
2849,SCYL3,2.46174394925012e-18,0.000233881813368253,0.987798271451502,0.999999999923338
1859,MCTS1,2.45457191807772e-18,0.000233200423389963,0.987816057256749,0.999999999923338
3101,SPRTN,2.45224635461579e-18,0.000232979479615634,0.987821829962967,0.999999999923338
604,CDC37,2.45200331975461e-18,0.000232956389710585,0.98782243340221,0.999999999923338
587,CD46,2.44448130649492e-18,0.000232241749139662,0.987841124868301,0.999999999923338
2237,OSBPL9,2.44031498011097e-18,0.00023184592082045,0.987851490160816,0.999999999923338
59,AC104389.5,2.430916137021e-18,0.00023095296911192,0.987874905844155,0.999999999923338
2712,RO60,2.4282587367211e-18,0.000230700498662597,0.987881534530328,0.999999999923338
335,ATP6V0D1,2.40979601879382e-18,0.000228946419425455,0.987927688916604,0.999999999923338
2167,NSMAF,2.40698056914309e-18,0.000228678933251697,0.987934742693128,0.999999999923338
1553,IL4I1,2.40298490476944e-18,0.000228299318942253,0.987944760445538,0.999999999923338
1252,GAPVD1,2.39246774711185e-18,0.000227300120018585,0.987971168488994,0.999999999923338
2438,POLR3GL,2.37548653156911e-18,0.0002256867932201,0.988013930300026,0.999999999923338
2007,MUTYH,2.36296570297749e-18,0.00022449723242245,0.988045558040602,0.999999999923338
2375,PIP4K2C,2.35568104174611e-18,0.000223805141850201,0.988063997744079,0.999999999923338
1495,HTT,2.35453784361957e-18,0.000223696530533838,0.988066894115316,0.999999999923338
2497,PRMT2,2.34857275789449e-18,0.000223129808285286,0.988082018493121,0.999999999923338
3357,TMEM39A,2.34488352719437e-18,0.000222779307183682,0.988091382094033,0.999999999923338
56,AC093752.1,2.34052331977679e-18,0.00022236505889527,0.988102458198974,0.999999999923338
1173,FCHSD1,2.33817040970325e-18,0.000222141517013565,0.988108439513261,0.999999999923338
603,CDC27,2.33683768562912e-18,0.000222014899489728,0.988111828756125,0.999999999923338
2562,PYCARD,2.29180189841627e-18,0.00021773620446825,0.988226932730933,0.999999999923338
1592,ITGA1,2.28266001468251e-18,0.000216867665583081,0.988250435582958,0.999999999923338
2514,PRRT1,2.28156864217328e-18,0.000216763978040111,0.988253244533456,0.999999999923338
866,DDX42,2.28049594625134e-18,0.000216662064895369,0.988256006069458,0.999999999923338
1111,FAM104A,2.26711492206552e-18,0.000215390779877179,0.988290508772369,0.999999999923338
1937,MROH6,2.25788408185568e-18,0.00021451378954362,0.988314369703605,0.999999999923338
2568,RAB11FIP1,2.2509618594239e-18,0.000213856133033333,0.988332295081527,0.999999999923338
504,CASC4,2.2431580956012e-18,0.000213114724311883,0.98835253633686,0.999999999923338
220,ANXA2R,2.22653732821495e-18,0.000211535642451216,0.988395764681132,0.999999999923338
2532,PSMD6,2.22465437347945e-18,0.00021135674940746,0.988400672151385,0.999999999923338
2564,PYROXD1,2.21200777089439e-18,0.000210155239255909,0.9884336864609,0.999999999923338
3481,TTC27,2.21144004952045e-18,0.000210101302003636,0.988435170724419,0.999999999923338
950,DRG2,2.21028349125517e-18,0.000209991421386509,0.988438195045988,0.999999999923338
3618,WWTR1,2.1866340409686e-18,0.000207744568573133,0.988500211218082,0.999999999923338
2171,NSUN5P2,2.18256339407282e-18,0.000207357830432533,0.988510919490838,0.999999999923338
2967,SLC25A6,2.18149425238642e-18,0.000207256254963467,0.988513733638368,0.999999999923338
236,APBB1IP,2.17938856657096e-18,0.000207056201006981,0.988519278149282,0.999999999923338
1294,GLIPR1,2.17909134377079e-18,0.000207027962892494,0.988520060986544,0.999999999923338
1470,HOOK3,2.17765038590207e-18,0.000206891062448634,0.988523856996045,0.999999999923338
3497,TUBGCP6,2.17000491934056e-18,0.000206164693004728,0.988544018996124,0.999999999923338
2288,PCF11,2.16988466947567e-18,0.000206153268479255,0.988544336392775,0.999999999923338
379,BBX,2.15386546729364e-18,0.000204631339256605,0.988586697624899,0.999999999923338
3407,TP53BP1,2.14919688309939e-18,0.000204187793152817,0.988599072872676,0.999999999923338
2244,OXNAD1,2.13712436809641e-18,0.000203040825085049,0.988631136559781,0.999999999923338
2135,NOTCH2NLA,2.13429222119786e-18,0.000202771752563286,0.988638671635561,0.999999999923338
2752,RPRD2,2.12972595354469e-18,0.000202337927201646,0.988650830969025,0.999999999923338
500,CARD9,2.1269472420843e-18,0.00020207393139681,0.988658236671545,0.999999999923338
1327,GPALPP1,2.10388935673535e-18,0.000199883281130566,0.988719877173997,0.999999999923338
166,AL449283.1,2.09404446584336e-18,0.000198947951956737,0.988746298338782,0.999999999923338
3636,YIPF6,2.09403990039296e-18,0.000198947518209019,0.988746310605675,0.999999999923338
986,EED,2.08554866094898e-18,0.000198140794796738,0.988769148879872,0.999999999923338
2825,SASH3,2.08212388020915e-18,0.000197815418174988,0.988778373423192,0.999999999923338
2093,NFE2L2,2.07019156941202e-18,0.000196681770425897,0.988810572161455,0.999999999923338
2261,PAK2,2.06492419093637e-18,0.000196181334939924,0.988824815440166,0.999999999923338
3585,VPS4A,2.05996406482815e-18,0.00019571009044308,0.988838244512221,0.999999999923338
2005,MUC5B,2.04343116031462e-18,0.000194139356131314,0.988883122966193,0.999999999923338
1863,MDN1,2.04117672053493e-18,0.000193925169573056,0.988889256675458,0.999999999923338
2566,R3HDM4,2.03709449329125e-18,0.000193537331223489,0.988900371918449,0.999999999923338
1754,LRPPRC,2.02928206584207e-18,0.000192795099400728,0.988921674993915,0.999999999923338
2327,PEX10,2.02220083069275e-18,0.000192122335639853,0.98894101970446,0.999999999923338
3760,ZNF761,2.01964639315652e-18,0.000191879647328059,0.988948006298675,0.999999999923338
6,AASDHPPT,2.01963342358509e-18,0.00019187841513375,0.988948041782779,0.999999999923338
1557,ILRUN,2.01800482634238e-18,0.000191723687719274,0.988952498449955,0.999999999923338
1634,KDM7A,2.00742734391142e-18,0.000190718757546671,0.988981487685173,0.999999999923338
1689,LAMTOR4,2.00214821653034e-18,0.000190217205837662,0.988995984531161,0.999999999923338
293,ARPC2,1.99973565983997e-18,0.000189987997136339,0.989002615941098,0.999999999923338
24,ABRAXAS1,1.99371261950513e-18,0.000189415768819933,0.98901918899413,0.999999999923338
719,CNPY3,1.99035819174686e-18,0.000189097076192637,0.989028429924782,0.999999999923338
513,CAST,1.98716657363209e-18,0.000188793851548787,0.989037229573418,0.999999999923338
2550,PTPN18,1.98186558121089e-18,0.000188290222517628,0.98905186063642,0.999999999923338
790,CTDP1,1.98170784291717e-18,0.000188275236345656,0.989052296303405,0.999999999923338
1555,ILF3,1.98059420865866e-18,0.000188169433790567,0.989055372611127,0.999999999923338
1118,FAM126B,1.97186872241114e-18,0.000187340455396322,0.989079505931599,0.999999999923338
2468,PPP2R5A,1.96256227989031e-18,0.000186456282347601,0.989105305016528,0.999999999923338
1201,FNDC3A,1.96187388409675e-18,0.00018639088023437,0.989107215797659,0.999999999923338
2159,NRIP2,1.9614201942884e-18,0.000186347776728372,0.989108475288384,0.999999999923338
2367,PIGW,1.96074232959639e-18,0.000186283375138826,0.989110357383702,0.999999999923338
1783,LSM8,1.95804394807989e-18,0.00018602701120527,0.989117852683647,0.999999999923338
2869,SEMA6A,1.95075709324849e-18,0.000185334712226638,0.989138119244349,0.999999999923338
1415,HERC6,1.94245740371728e-18,0.000184546187311793,0.989161248924049,0.999999999923338
3615,WRAP53,1.93720609793357e-18,0.000184047278836921,0.989175908864584,0.999999999923338
1984,MTHFR,1.93562409193728e-18,0.000183896977896287,0.989180329205934,0.999999999923338
2033,NAGK,1.9353090763196e-18,0.000183867049347494,0.989181209618374,0.999999999923338
960,DUOX2,1.91413584649939e-18,0.000181855453711513,0.989240550205839,0.999999999923338
2798,RUNDC3B,1.91202619102687e-18,0.000181655022611583,0.98924648071876,0.999999999923338
1949,MRRF,1.90772938858311e-18,0.000181246798211341,0.989258569711501,0.999999999923338
279,ARHGEF38,1.90283316709341e-18,0.000180781625072188,0.989272361771606,0.999999999923338
640,CEP295NL,1.89518816188652e-18,0.000180055299459996,0.989293932359355,0.999999999923338
958,DTWD2,1.87850181624765e-18,0.000178469987235427,0.989341164987496,0.999999999923338
3330,TMED2,1.87580635404465e-18,0.00017821390065579,0.989348814459136,0.999999999923338
541,CCDC82,1.86293102777733e-18,0.000176990660255006,0.989385429514174,0.999999999923338
2908,SGMS1,1.8568687340169e-18,0.00017641470260584,0.989402713377364,0.999999999923338
